,DATAID,test_score,train_score,RNA_K,PROTEIN_K,TOP_RATIO
187,2,"{'acc': 0.9387755102040817, 'auc': 0.9327586206896551, 'fpr': array([0.        , 0.06666667, 1.        ]), 'tpr': array([0.        , 0.94736842, 1.        ]), 'mcc': 0.873076487447726, 'tnr': 0.9333333333333333, 'ppv': 0.9, 'f_score': 0.9230769230769231, 'ap': 0.8730397422126746, 'brier': 0.061224489795918366, 'sensitivity': 0.9473684210526315}",1.0,4,4,0.96
188,2,"{'acc': 0.826530612244898, 'auc': 0.829559748427673, 'fpr': array([0.   , 0.125, 1.   ]), 'tpr': array([0.  , 0.78, 1.  ]), 'mcc': 0.65705651997393, 'tnr': 0.875, 'ppv': 0.8666666666666667, 'f_score': 0.8210526315789474, 'ap': 0.7882448979591837, 'brier': 0.17346938775510204, 'sensitivity': 0.78}",1.0,4,4,0.975
189,2,"{'acc': 0.8877551020408163, 'auc': 0.8879849812265331, 'fpr': array([0.   , 0.125, 1.   ]), 'tpr': array([0. , 0.9, 1. ]), 'mcc': 0.7754848295751029, 'tnr': 0.875, 'ppv': 0.8823529411764706, 'f_score': 0.8910891089108911, 'ap': 0.8451380552220887, 'brier': 0.11224489795918367, 'sensitivity': 0.9}",1.0,4,4,0.99
190,2,"{'acc': 0.8163265306122449, 'auc': 0.8207070707070707, 'fpr': array([0.   , 0.125, 1.   ]), 'tpr': array([0.  , 0.76, 1.  ]), 'mcc': 0.6381990126895997, 'tnr': 0.875, 'ppv': 0.8636363636363636, 'f_score': 0.8085106382978724, 'ap': 0.7788126159554731, 'brier': 0.1836734693877551, 'sensitivity': 0.76}",0.9922680412371134,4,5,0.93
191,2,"{'acc': 0.8061224489795918, 'auc': 0.809051724137931, 'fpr': array([0.        , 0.13207547, 1.        ]), 'tpr': array([0.        , 0.73333333, 1.        ]), 'mcc': 0.6096224713539525, 'tnr': 0.8679245283018868, 'ppv': 0.825, 'f_score': 0.776470588235294, 'ap': 0.7274489795918366, 'brier': 0.19387755102040816, 'sensitivity': 0.7333333333333333}",0.9922680412371134,4,5,0.9450000000000001
192,2,"{'acc': 0.8469387755102041, 'auc': 0.8444587077449721, 'fpr': array([0.   , 0.125, 1.   ]), 'tpr': array([0.        , 0.80952381, 1.        ]), 'mcc': 0.6867170987375179, 'tnr': 0.875, 'ppv': 0.8292682926829268, 'f_score': 0.8192771084337348, 'ap': 0.7529450804712128, 'brier': 0.15306122448979592, 'sensitivity': 0.8095238095238095}",0.9922680412371134,4,5,0.96
193,2,"{'acc': 0.8979591836734694, 'auc': 0.9000836120401339, 'fpr': array([0.    , 0.0625, 1.    ]), 'tpr': array([0.  , 0.86, 1.  ]), 'mcc': 0.7988324988406602, 'tnr': 0.9375, 'ppv': 0.9347826086956522, 'f_score': 0.8958333333333334, 'ap': 0.8753416149068323, 'brier': 0.10204081632653061, 'sensitivity': 0.86}",0.9974226804123711,4,5,0.975
194,2,"{'acc': 0.7857142857142857, 'auc': 0.7832707551105548, 'fpr': array([0.        , 0.23214286, 1.        ]), 'tpr': array([0.        , 0.80952381, 1.        ]), 'mcc': 0.5719355529557568, 'tnr': 0.7678571428571429, 'ppv': 0.723404255319149, 'f_score': 0.7640449438202246, 'ap': 0.6672456216529165, 'brier': 0.21428571428571427, 'sensitivity': 0.8095238095238095}",0.9974226804123711,4,5,0.99
195,2,"{'acc': 0.9081632653061225, 'auc': 0.9109531772575251, 'fpr': array([0.        , 0.04255319, 1.        ]), 'tpr': array([0.       , 0.8627451, 1.       ]), 'mcc': 0.8210486830359934, 'tnr': 0.9574468085106383, 'ppv': 0.9565217391304348, 'f_score': 0.9072164948453608, 'ap': 0.8966630130312995, 'brier': 0.09183673469387756, 'sensitivity': 0.8627450980392157}",0.8891752577319587,4,6,0.93
196,2,"{'acc': 0.8469387755102041, 'auc': 0.8560253699788584, 'fpr': array([0.        , 0.06521739, 1.        ]), 'tpr': array([0.        , 0.76923077, 1.        ]), 'mcc': 0.7080206541426881, 'tnr': 0.9347826086956522, 'ppv': 0.9302325581395349, 'f_score': 0.8421052631578948, 'ap': 0.8380124858530175, 'brier': 0.15306122448979592, 'sensitivity': 0.7692307692307693}",0.904639175257732,4,6,0.9450000000000001
197,2,"{'acc': 0.9183673469387755, 'auc': 0.9238215488215489, 'fpr': array([0.        , 0.02083333, 1.        ]), 'tpr': array([0.  , 0.86, 1.  ]), 'mcc': 0.8433942333050221, 'tnr': 0.9791666666666666, 'ppv': 0.9772727272727273, 'f_score': 0.9148936170212766, 'ap': 0.9118831168831169, 'brier': 0.08163265306122448, 'sensitivity': 0.86}",0.8865979381443299,4,6,0.96
198,2,"{'acc': 0.8673469387755102, 'auc': 0.8854845719252499, 'fpr': array([0.        , 0.02083333, 1.        ]), 'tpr': array([0.  , 0.76, 1.  ]), 'mcc': 0.754900451823171, 'tnr': 0.9791666666666666, 'ppv': 0.9743589743589743, 'f_score': 0.853932584269663, 'ap': 0.8629618001046573, 'brier': 0.1326530612244898, 'sensitivity': 0.76}",0.8994845360824743,4,6,0.975
199,2,"{'acc': 0.8979591836734694, 'auc': 0.906553911205074, 'fpr': array([0.       , 0.0212766, 1.       ]), 'tpr': array([0.        , 0.82352941, 1.        ]), 'mcc': 0.807662082963198, 'tnr': 0.9787234042553191, 'ppv': 0.9767441860465116, 'f_score': 0.8936170212765957, 'ap': 0.8962142996733576, 'brier': 0.10204081632653061, 'sensitivity': 0.8235294117647058}",0.8891752577319587,4,6,0.99
200,2,"{'acc': 0.8877551020408163, 'auc': 0.8873150105708245, 'fpr': array([0.        , 0.13636364, 1.        ]), 'tpr': array([0.        , 0.90740741, 1.        ]), 'mcc': 0.7728348158984384, 'tnr': 0.8636363636363636, 'ppv': 0.8909090909090909, 'f_score': 0.8990825688073394, 'ap': 0.8594379165807736, 'brier': 0.11224489795918367, 'sensitivity': 0.9074074074074074}",1.0,5,3,0.93
201,2,"{'acc': 0.8673469387755102, 'auc': 0.8654257595207531, 'fpr': array([0.        , 0.10714286, 1.        ]), 'tpr': array([0.        , 0.83333333, 1.        ]), 'mcc': 0.7285172699650189, 'tnr': 0.8928571428571429, 'ppv': 0.8536585365853658, 'f_score': 0.8433734939759037, 'ap': 0.7828106852497096, 'brier': 0.1326530612244898, 'sensitivity': 0.8333333333333334}",1.0,5,3,0.9450000000000001
202,2,"{'acc': 0.8469387755102041, 'auc': 0.8482142857142857, 'fpr': array([0.        , 0.11320755, 1.        ]), 'tpr': array([0. , 0.8, 1. ]), 'mcc': 0.6915937295786109, 'tnr': 0.8867924528301887, 'ppv': 0.8571428571428571, 'f_score': 0.8275862068965518, 'ap': 0.7775510204081633, 'brier': 0.15306122448979592, 'sensitivity': 0.8}",1.0,5,3,0.96
203,2,"{'acc': 0.826530612244898, 'auc': 0.8392857142857143, 'fpr': array([0.        , 0.06666667, 1.        ]), 'tpr': array([0.        , 0.73584906, 1.        ]), 'mcc': 0.6738605570253132, 'tnr': 0.9333333333333333, 'ppv': 0.9285714285714286, 'f_score': 0.8210526315789474, 'ap': 0.8261455525606469, 'brier': 0.17346938775510204, 'sensitivity': 0.7358490566037735}",1.0,5,3,0.975
204,2,"{'acc': 0.8367346938775511, 'auc': 0.8455387205387205, 'fpr': array([0.        , 0.06818182, 1.        ]), 'tpr': array([0.        , 0.75925926, 1.        ]), 'mcc': 0.6910774410774411, 'tnr': 0.9318181818181818, 'ppv': 0.9318181818181818, 'f_score': 0.836734693877551, 'ap': 0.8401446437160722, 'brier': 0.16326530612244897, 'sensitivity': 0.7592592592592593}",1.0,5,3,0.99
205,2,"{'acc': 0.8673469387755102, 'auc': 0.8724467622772707, 'fpr': array([0.        , 0.07407407, 1.        ]), 'tpr': array([0.        , 0.79545455, 1.        ]), 'mcc': 0.7330427285441251, 'tnr': 0.9259259259259259, 'ppv': 0.8974358974358975, 'f_score': 0.8433734939759037, 'ap': 0.8057061985633414, 'brier': 0.1326530612244898, 'sensitivity': 0.7954545454545454}",1.0,5,4,0.93
206,2,"{'acc': 0.8673469387755102, 'auc': 0.8720238095238095, 'fpr': array([0.        , 0.07843137, 1.        ]), 'tpr': array([0.        , 0.80851064, 1.        ]), 'mcc': 0.7370303517471094, 'tnr': 0.9215686274509803, 'ppv': 0.9047619047619048, 'f_score': 0.853932584269663, 'ap': 0.823346359820524, 'brier': 0.1326530612244898, 'sensitivity': 0.8085106382978723}",1.0,5,4,0.9450000000000001
207,2,"{'acc': 0.8061224489795918, 'auc': 0.8072390572390573, 'fpr': array([0.        , 0.15686275, 1.        ]), 'tpr': array([0.        , 0.76595745, 1.        ]), 'mcc': 0.6117804866499584, 'tnr': 0.8431372549019608, 'ppv': 0.8181818181818182, 'f_score': 0.7912087912087913, 'ap': 0.7389373544388742, 'brier': 0.19387755102040816, 'sensitivity': 0.7659574468085106}",1.0,5,4,0.96
208,2,"{'acc': 0.8367346938775511, 'auc': 0.8373165618448638, 'fpr': array([0.       , 0.1372549, 1.       ]), 'tpr': array([0.        , 0.80851064, 1.        ]), 'mcc': 0.6729423111974293, 'tnr': 0.8627450980392157, 'ppv': 0.8444444444444444, 'f_score': 0.8260869565217391, 'ap': 0.7745790514787475, 'brier': 0.16326530612244897, 'sensitivity': 0.8085106382978723}",1.0,5,4,0.975
209,2,"{'acc': 0.7959183673469388, 'auc': 0.79375, 'fpr': array([0.        , 0.13157895, 1.        ]), 'tpr': array([0.  , 0.75, 1.  ]), 'mcc': 0.6027622818500281, 'tnr': 0.868421052631579, 'ppv': 0.9, 'f_score': 0.8181818181818182, 'ap': 0.828061224489796, 'brier': 0.20408163265306123, 'sensitivity': 0.75}",1.0,5,4,0.99
210,2,"{'acc': 0.826530612244898, 'auc': 0.8265050167224081, 'fpr': array([0.        , 0.15686275, 1.        ]), 'tpr': array([0.        , 0.80851064, 1.        ]), 'mcc': 0.6523286077834292, 'tnr': 0.8431372549019608, 'ppv': 0.8260869565217391, 'f_score': 0.8172043010752688, 'ap': 0.7597368272008155, 'brier': 0.17346938775510204, 'sensitivity': 0.8085106382978723}",0.9948453608247423,5,5,0.93
211,2,"{'acc': 0.826530612244898, 'auc': 0.8258333333333333, 'fpr': array([0.        , 0.18867925, 1.        ]), 'tpr': array([0.        , 0.84444444, 1.        ]), 'mcc': 0.6537127208900932, 'tnr': 0.8113207547169812, 'ppv': 0.7916666666666666, 'f_score': 0.8172043010752689, 'ap': 0.7399470899470899, 'brier': 0.17346938775510204, 'sensitivity': 0.8444444444444444}",0.9974226804123711,5,5,0.9450000000000001
212,2,"{'acc': 0.826530612244898, 'auc': 0.82996632996633, 'fpr': array([0.        , 0.12244898, 1.        ]), 'tpr': array([0.       , 0.7755102, 1.       ]), 'mcc': 0.6564879518897746, 'tnr': 0.8775510204081632, 'ppv': 0.8636363636363636, 'f_score': 0.8172043010752688, 'ap': 0.7820037105751392, 'brier': 0.17346938775510204, 'sensitivity': 0.7755102040816326}",0.9974226804123711,5,5,0.96
213,2,"{'acc': 0.7755102040816326, 'auc': 0.7823899371069183, 'fpr': array([0.        , 0.13953488, 1.        ]), 'tpr': array([0.        , 0.70909091, 1.        ]), 'mcc': 0.567162922242092, 'tnr': 0.8604651162790697, 'ppv': 0.8666666666666667, 'f_score': 0.7800000000000001, 'ap': 0.7778107606679036, 'brier': 0.22448979591836735, 'sensitivity': 0.7090909090909091}",0.9948453608247423,5,5,0.975
214,2,"{'acc': 0.8163265306122449, 'auc': 0.8163265306122449, 'fpr': array([0.        , 0.19607843, 1.        ]), 'tpr': array([0.        , 0.82978723, 1.        ]), 'mcc': 0.6331807119093918, 'tnr': 0.803921568627451, 'ppv': 0.7959183673469388, 'f_score': 0.8125, 'ap': 0.7420755536257055, 'brier': 0.1836734693877551, 'sensitivity': 0.8297872340425532}",0.9922680412371134,5,5,0.99
215,2,"{'acc': 0.8163265306122449, 'auc': 0.8206521739130435, 'fpr': array([0.        , 0.11363636, 1.        ]), 'tpr': array([0.        , 0.75925926, 1.        ]), 'mcc': 0.6434599987715094, 'tnr': 0.8863636363636364, 'ppv': 0.8913043478260869, 'f_score': 0.8200000000000001, 'ap': 0.8093841401294817, 'brier': 0.1836734693877551, 'sensitivity': 0.7592592592592593}",0.9123711340206185,5,6,0.93
216,2,"{'acc': 0.8877551020408163, 'auc': 0.8913224864413851, 'fpr': array([0.        , 0.02380952, 1.        ]), 'tpr': array([0.        , 0.82142857, 1.        ]), 'mcc': 0.7900965370729013, 'tnr': 0.9761904761904762, 'ppv': 0.9787234042553191, 'f_score': 0.8932038834951456, 'ap': 0.9059921841076856, 'brier': 0.11224489795918367, 'sensitivity': 0.8214285714285714}",0.8943298969072165,5,6,0.9450000000000001
217,2,"{'acc': 0.8673469387755102, 'auc': 0.8633708802670005, 'fpr': array([0.        , 0.05263158, 1.        ]), 'tpr': array([0.        , 0.81666667, 1.        ]), 'mcc': 0.7451551548227205, 'tnr': 0.9473684210526315, 'ppv': 0.9607843137254902, 'f_score': 0.882882882882883, 'ap': 0.8968854208350007, 'brier': 0.1326530612244898, 'sensitivity': 0.8166666666666667}",0.8994845360824743,5,6,0.96
218,2,"{'acc': 0.826530612244898, 'auc': 0.8472403302911777, 'fpr': array([0.        , 0.04347826, 1.        ]), 'tpr': array([0.        , 0.71153846, 1.        ]), 'mcc': 0.6811423415625518, 'tnr': 0.9565217391304348, 'ppv': 0.9487179487179487, 'f_score': 0.8131868131868132, 'ap': 0.8281105341544901, 'brier': 0.17346938775510204, 'sensitivity': 0.7115384615384616}",0.9123711340206185,5,6,0.975
219,2,"{'acc': 0.8979591836734694, 'auc': 0.9021929824561403, 'fpr': array([0.        , 0.05357143, 1.        ]), 'tpr': array([0.        , 0.83333333, 1.        ]), 'mcc': 0.7919782397034294, 'tnr': 0.9464285714285714, 'ppv': 0.9210526315789473, 'f_score': 0.875, 'ap': 0.8389724310776943, 'brier': 0.10204081632653061, 'sensitivity': 0.8333333333333334}",0.8917525773195877,5,6,0.99
220,2,"{'acc': 0.8571428571428571, 'auc': 0.8651162790697675, 'fpr': array([0.        , 0.06382979, 1.        ]), 'tpr': array([0.        , 0.78431373, 1.        ]), 'mcc': 0.7253418706590967, 'tnr': 0.9361702127659575, 'ppv': 0.9302325581395349, 'f_score': 0.851063829787234, 'ap': 0.8418390612058777, 'brier': 0.14285714285714285, 'sensitivity': 0.7843137254901961}",1.0,6,3,0.93
221,2,"{'acc': 0.8979591836734694, 'auc': 0.9031986531986532, 'fpr': array([0.        , 0.04166667, 1.        ]), 'tpr': array([0.  , 0.84, 1.  ]), 'mcc': 0.8023551891819376, 'tnr': 0.9583333333333334, 'ppv': 0.9545454545454546, 'f_score': 0.8936170212765958, 'ap': 0.8834508348794063, 'brier': 0.10204081632653061, 'sensitivity': 0.84}",1.0,6,3,0.9450000000000001
222,2,"{'acc': 0.8367346938775511, 'auc': 0.8413299663299663, 'fpr': array([0.        , 0.10416667, 1.        ]), 'tpr': array([0.  , 0.78, 1.  ]), 'mcc': 0.6792380568126841, 'tnr': 0.8958333333333334, 'ppv': 0.8863636363636364, 'f_score': 0.8297872340425532, 'ap': 0.8036085343228201, 'brier': 0.16326530612244897, 'sensitivity': 0.78}",1.0,6,3,0.96
223,2,"{'acc': 0.8979591836734694, 'auc': 0.8989517819706498, 'fpr': array([0.        , 0.12765957, 1.        ]), 'tpr': array([0.        , 0.92156863, 1.        ]), 'mcc': 0.7959038024914282, 'tnr': 0.8723404255319149, 'ppv': 0.8867924528301887, 'f_score': 0.9038461538461539, 'ap': 0.8580564301192175, 'brier': 0.10204081632653061, 'sensitivity': 0.9215686274509803}",1.0,6,3,0.975
224,2,"{'acc': 0.8061224489795918, 'auc': 0.8120507399577167, 'fpr': array([0.   , 0.125, 1.   ]), 'tpr': array([0.  , 0.74, 1.  ]), 'mcc': 0.619534026626457, 'tnr': 0.875, 'ppv': 0.8604651162790697, 'f_score': 0.7956989247311828, 'ap': 0.7693972472710014, 'brier': 0.19387755102040816, 'sensitivity': 0.74}",1.0,6,3,0.99
225,2,"{'acc': 0.8469387755102041, 'auc': 0.8479349186483104, 'fpr': array([0.  , 0.18, 1.  ]), 'tpr': array([0.   , 0.875, 1.   ]), 'mcc': 0.6954347826512214, 'tnr': 0.82, 'ppv': 0.8235294117647058, 'f_score': 0.8484848484848485, 'ap': 0.781812725090036, 'brier': 0.15306122448979592, 'sensitivity': 0.875}",1.0,6,4,0.93
226,2,"{'acc': 0.8571428571428571, 'auc': 0.8601190476190477, 'fpr': array([0.        , 0.09615385, 1.        ]), 'tpr': array([0.        , 0.80434783, 1.        ]), 'mcc': 0.714190649032952, 'tnr': 0.9038461538461539, 'ppv': 0.8809523809523809, 'f_score': 0.8409090909090908, 'ap': 0.8004288671990535, 'brier': 0.14285714285714285, 'sensitivity': 0.8043478260869565}",1.0,6,4,0.9450000000000001
227,2,"{'acc': 0.8673469387755102, 'auc': 0.8716701902748414, 'fpr': array([0.  , 0.08, 1.  ]), 'tpr': array([0.    , 0.8125, 1.    ]), 'mcc': 0.7379002837461459, 'tnr': 0.92, 'ppv': 0.9069767441860465, 'f_score': 0.8571428571428572, 'ap': 0.8287553393450403, 'brier': 0.1326530612244898, 'sensitivity': 0.8125}",1.0,6,4,0.96
228,2,"{'acc': 0.826530612244898, 'auc': 0.8274926992073425, 'fpr': array([0. , 0.2, 1. ]), 'tpr': array([0.        , 0.85416667, 1.        ]), 'mcc': 0.6545759045338234, 'tnr': 0.8, 'ppv': 0.803921568627451, 'f_score': 0.8282828282828283, 'ap': 0.7581115779645191, 'brier': 0.17346938775510204, 'sensitivity': 0.8541666666666666}",1.0,6,4,0.975
229,2,"{'acc': 0.8061224489795918, 'auc': 0.8059477963200685, 'fpr': array([0.        , 0.14814815, 1.        ]), 'tpr': array([0.  , 0.75, 1.  ]), 'mcc': 0.6068529439414896, 'tnr': 0.8518518518518519, 'ppv': 0.8048780487804879, 'f_score': 0.7764705882352942, 'ap': 0.7159034345445496, 'brier': 0.19387755102040816, 'sensitivity': 0.75}",1.0,6,4,0.99
230,2,"{'acc': 0.8775510204081632, 'auc': 0.8771551724137931, 'fpr': array([0.        , 0.08928571, 1.        ]), 'tpr': array([0.        , 0.83333333, 1.        ]), 'mcc': 0.7491614085709127, 'tnr': 0.9107142857142857, 'ppv': 0.875, 'f_score': 0.8536585365853658, 'ap': 0.8005952380952381, 'brier': 0.12244897959183673, 'sensitivity': 0.8333333333333334}",0.9948453608247423,6,5,0.93
231,2,"{'acc': 0.8673469387755102, 'auc': 0.8666666666666666, 'fpr': array([0.        , 0.11111111, 1.        ]), 'tpr': array([0.       , 0.8490566, 1.       ]), 'mcc': 0.7356357984440947, 'tnr': 0.8888888888888888, 'ppv': 0.9, 'f_score': 0.8737864077669903, 'ap': 0.8457835964574509, 'brier': 0.1326530612244898, 'sensitivity': 0.8490566037735849}",0.9922680412371134,6,5,0.9450000000000001
232,2,"{'acc': 0.7857142857142857, 'auc': 0.7867892976588629, 'fpr': array([0.        , 0.18367347, 1.        ]), 'tpr': array([0.        , 0.75510204, 1.        ]), 'mcc': 0.5725025740766715, 'tnr': 0.8163265306122449, 'ppv': 0.8043478260869565, 'f_score': 0.7789473684210526, 'ap': 0.7298136645962733, 'brier': 0.21428571428571427, 'sensitivity': 0.7551020408163265}",0.9896907216494846,6,5,0.96
233,2,"{'acc': 0.826530612244898, 'auc': 0.8226215644820296, 'fpr': array([0.        , 0.16071429, 1.        ]), 'tpr': array([0.        , 0.80952381, 1.        ]), 'mcc': 0.6470238691459059, 'tnr': 0.8392857142857143, 'ppv': 0.7906976744186046, 'f_score': 0.8, 'ap': 0.7217212466381902, 'brier': 0.17346938775510204, 'sensitivity': 0.8095238095238095}",0.9922680412371134,6,5,0.975
234,2,"{'acc': 0.8571428571428571, 'auc': 0.856904463913225, 'fpr': array([0.        , 0.14893617, 1.        ]), 'tpr': array([0.       , 0.8627451, 1.       ]), 'mcc': 0.7138089278264498, 'tnr': 0.851063829787234, 'ppv': 0.8627450980392157, 'f_score': 0.8627450980392157, 'ap': 0.8157576756192674, 'brier': 0.14285714285714285, 'sensitivity': 0.8627450980392157}",0.9974226804123711,6,5,0.99
235,2,"{'acc': 0.9183673469387755, 'auc': 0.9217171717171716, 'fpr': array([0.  , 0.04, 1.  ]), 'tpr': array([0.   , 0.875, 1.   ]), 'mcc': 0.839206575741442, 'tnr': 0.96, 'ppv': 0.9545454545454546, 'f_score': 0.9130434782608695, 'ap': 0.896451762523191, 'brier': 0.08163265306122448, 'sensitivity': 0.875}",0.8865979381443299,6,6,0.93
236,2,"{'acc': 0.8979591836734694, 'auc': 0.9002920317062996, 'fpr': array([0.        , 0.04444444, 1.        ]), 'tpr': array([0.       , 0.8490566, 1.       ]), 'mcc': 0.8025955843305574, 'tnr': 0.9555555555555556, 'ppv': 0.9574468085106383, 'f_score': 0.9, 'ap': 0.894559188589125, 'brier': 0.10204081632653061, 'sensitivity': 0.8490566037735849}",0.8917525773195877,6,6,0.9450000000000001
237,2,"{'acc': 0.9387755102040817, 'auc': 0.9381313131313133, 'fpr': array([0.        , 0.06818182, 1.        ]), 'tpr': array([0.        , 0.94444444, 1.        ]), 'mcc': 0.8762626262626263, 'tnr': 0.9318181818181818, 'ppv': 0.9444444444444444, 'f_score': 0.9444444444444444, 'ap': 0.9225875535399345, 'brier': 0.061224489795918366, 'sensitivity': 0.9444444444444444}",0.8814432989690721,6,6,0.96
238,2,"{'acc': 0.9183673469387755, 'auc': 0.9278574532811821, 'fpr': array([0.        , 0.01886792, 1.        ]), 'tpr': array([0.        , 0.84444444, 1.        ]), 'mcc': 0.8405106391950811, 'tnr': 0.9811320754716981, 'ppv': 0.9743589743589743, 'f_score': 0.9047619047619048, 'ap': 0.8942205942205942, 'brier': 0.08163265306122448, 'sensitivity': 0.8444444444444444}",0.884020618556701,6,6,0.975
239,2,"{'acc': 0.9081632653061225, 'auc': 0.9146551724137931, 'fpr': array([0.        , 0.03773585, 1.        ]), 'tpr': array([0.        , 0.84444444, 1.        ]), 'mcc': 0.8179314050801986, 'tnr': 0.9622641509433962, 'ppv': 0.95, 'f_score': 0.8941176470588236, 'ap': 0.8736507936507936, 'brier': 0.09183673469387756, 'sensitivity': 0.8444444444444444}",0.8891752577319587,6,6,0.99
240,3,"{'acc': 0.8448660714285714, 'auc': 0.8448181365221724, 'fpr': array([0.        , 0.14874142, 1.        ]), 'tpr': array([0.        , 0.83877996, 1.        ]), 'mcc': 0.689837376031977, 'tnr': 0.851258581235698, 'ppv': 0.8555555555555555, 'f_score': 0.847084708470847, 'ap': 0.8002121373240654, 'brier': 0.15513392857142858, 'sensitivity': 0.8387799564270153}",0.9997209821428571,3,3,0.93
